idpedido,pagamento,tipos,parcelas,valor
f92d5a62c7841e7f1a73ce4a68912c4b,credit_card,1,8,721.99
f92d5a62c7841e7f1a73ce4a68912c4b,credit_card,1,8,721.99
f92d165e697238dfb823e7ad27b9ba52,credit_card,1,2,61.64
f92d165e697238dfb823e7ad27b9ba52,credit_card,1,2,61.64
f92cfbd80ead6ae168b77674a374b196,credit_card,1,5,111.93
f92cfbd80ead6ae168b77674a374b196,credit_card,1,5,111.93
f92c763c0b65518cb642202c62761040,credit_card,1,10,239.39
f92c763c0b65518cb642202c62761040,credit_card,1,10,239.39
f92c4415380d5956969e7b44174a6476,credit_card,1,1,47.11
f92c4415380d5956969e7b44174a6476,credit_card,1,1,47.11
f92b608c97b4dfa2e808d0b4008d2475,credit_card,1,1,35.43
f92b608c97b4dfa2e808d0b4008d2475,credit_card,1,1,35.43
f92b34d1e66d16dfe85adfbf914dee86,credit_card,1,4,1859.1
f92b34d1e66d16dfe85adfbf914dee86,credit_card,1,4,1859.1
f92af4956f690ebc9200d25029ce7c06,credit_card,1,2,138.62
f92af4956f690ebc9200d25029ce7c06,credit_card,1,2,138.62
f92a6f19e38304269bc7688a2953934a,credit_card,1,1,77.57
f92a6f19e38304269bc7688a2953934a,credit_card,1,1,77.57
f92947b16fe446ea59a6d3de2cd7b819,credit_card,1,1,1891.63
f92947b16fe446ea59a6d3de2cd7b819,credit_card,1,1,1891.63
f92937847b9a6c663b94b2fb3a8f42e8,credit_card,1,2,159.37
f92937847b9a6c663b94b2fb3a8f42e8,credit_card,1,2,159.37
f9286b76e6aafcf562039ff69da4ef47,boleto,1,1,91.86
f9286b76e6aafcf562039ff69da4ef47,boleto,1,1,91.86
f9281da15642bc69f27307e1dc987b30,voucher,2,1,53.19
f9281da15642bc69f27307e1dc987b30,credit_card,1,1,10.64
f9281da15642bc69f27307e1dc987b30,credit_card,1,1,10.64
f9281da15642bc69f27307e1dc987b30,voucher,2,1,53.19
f927763b2f03e72c178092609d6be813,credit_card,1,8,199.0
f927763b2f03e72c178092609d6be813,credit_card,1,8,199.0
f9270cd5daeb42a656ce750937664ae7,boleto,1,1,52.39
f9270cd5daeb42a656ce750937664ae7,boleto,1,1,52.39
f926f5a21b7bab3b81bffa528bcb1ea3,credit_card,1,1,143.27
f926f5a21b7bab3b81bffa528bcb1ea3,credit_card,1,1,143.27
f926dd5a1a7345c98f0f19f07adc65c8,boleto,1,1,54.17
f926dd5a1a7345c98f0f19f07adc65c8,boleto,1,1,54.17
f926a7ccfbe7af773ea940b92a67f2fb,debit_card,1,1,36.78
f926a7ccfbe7af773ea940b92a67f2fb,debit_card,1,1,36.78
f92658c234d93f1b5e25da234dd2968c,boleto,1,1,91.76
f92658c234d93f1b5e25da234dd2968c,boleto,1,1,91.76
f92641ff0446a0e1c57195ebfe76e16a,boleto,1,1,18.62
f92641ff0446a0e1c57195ebfe76e16a,boleto,1,1,18.62
f9245df1b0c468848b543715adf6c4eb,boleto,1,1,134.67
f9245df1b0c468848b543715adf6c4eb,boleto,1,1,134.67
f92433147728892c780115a18706574a,credit_card,1,2,309.7
f92433147728892c780115a18706574a,credit_card,1,2,309.7
f922773efc48085fe86849501d49f96d,boleto,1,1,107.44
f922773efc48085fe86849501d49f96d,boleto,1,1,107.44
f9207b5726780645ebba8401ccc336c6,credit_card,1,10,100.62
f9207b5726780645ebba8401ccc336c6,credit_card,1,10,100.62
f91ebd94de8a3da272808b5187316a7a,credit_card,1,8,719.65
f91ebd94de8a3da272808b5187316a7a,credit_card,1,8,719.65
f91eb2806b28dec82d98c3973af406c5,debit_card,1,1,93.19
f91eb2806b28dec82d98c3973af406c5,debit_card,1,1,93.19
f91dcb4d9c1f886ee0e187dba0de6828,credit_card,1,2,101.0
f91dcb4d9c1f886ee0e187dba0de6828,credit_card,1,2,101.0
f91c5f1e1175df3a7bb0aea646ca91fd,voucher,1,1,214.97
f91c5f1e1175df3a7bb0aea646ca91fd,voucher,1,1,214.97
f91c3182b60b554b1096c7854aa97fa5,boleto,1,1,57.11
f91c3182b60b554b1096c7854aa97fa5,boleto,1,1,57.11
f91a6274f42705db22d06ba516968a56,credit_card,1,8,109.56
f91a6274f42705db22d06ba516968a56,credit_card,1,8,109.56
f9198719b5e6149a3191c420285a7245,credit_card,1,3,153.39
f9198719b5e6149a3191c420285a7245,credit_card,1,3,153.39
f918a05a6158db5265b92aa4ff3403cd,credit_card,1,1,37.77
f918a05a6158db5265b92aa4ff3403cd,credit_card,1,1,37.77
f91893f4878b3dff26b0ba33c4dd0bf2,credit_card,1,6,102.84
f91893f4878b3dff26b0ba33c4dd0bf2,credit_card,1,6,102.84
f9180f3f33082b5e522c46f22c4cf4da,credit_card,1,1,57.0
f9180f3f33082b5e522c46f22c4cf4da,credit_card,1,1,57.0
f916cacb752116d552d42759c8da0cca,credit_card,1,1,46.78
f916cacb752116d552d42759c8da0cca,credit_card,1,1,46.78
f9161376e0d004c0b545db4e4bfb4e57,credit_card,1,4,70.14
f9161376e0d004c0b545db4e4bfb4e57,credit_card,1,4,70.14
f915ed1f1575306e94ead41f9a2a5750,credit_card,1,4,211.91
f915ed1f1575306e94ead41f9a2a5750,credit_card,1,4,211.91
f9144beb4a52ad3ca5337e1f9409a3f4,credit_card,1,1,119.79
f9144beb4a52ad3ca5337e1f9409a3f4,credit_card,1,1,119.79
f913d229653fdd809c249ed98ab6b754,credit_card,1,4,137.45
f913d229653fdd809c249ed98ab6b754,credit_card,1,4,137.45
f91346a89554e0c864ce1007a89eaad9,credit_card,1,9,373.98
f91346a89554e0c864ce1007a89eaad9,credit_card,1,9,373.98
f91234b89ca8c758b3d2be234acb0355,credit_card,1,6,1191.48
f91234b89ca8c758b3d2be234acb0355,credit_card,1,6,1191.48
f912318b97b5cc776cbcd05bc2b4dee5,credit_card,1,1,62.11
f912318b97b5cc776cbcd05bc2b4dee5,credit_card,1,1,62.11
f911adf78cd1ef94a8412126ab558e81,credit_card,1,10,110.4
f911adf78cd1ef94a8412126ab558e81,credit_card,1,10,110.4
f9114a9615fd4c8a09fa0768afb4a8f6,boleto,1,1,216.68
f9114a9615fd4c8a09fa0768afb4a8f6,boleto,1,1,216.68
f91129f9c042c85dbc000f46b36492a5,credit_card,1,2,923.85
f91129f9c042c85dbc000f46b36492a5,credit_card,1,2,923.85
f90e3dbda8d123ab2f100a1538f5a43c,credit_card,1,2,206.99
f90e3dbda8d123ab2f100a1538f5a43c,credit_card,1,2,206.99
f90d9d087252c72d1f8a43c65f16f515,boleto,1,1,224.74
f90d9d087252c72d1f8a43c65f16f515,boleto,1,1,224.74
f90bee02f28c0067f1eaacdf188007b4,credit_card,1,3,201.45
f90bee02f28c0067f1eaacdf188007b4,credit_card,1,3,201.45
f90b95dfcaa71f50e751857095d0cea0,credit_card,1,1,71.72
f90b95dfcaa71f50e751857095d0cea0,credit_card,1,1,71.72
f90b31f6085bcf74117b0b50bc546656,boleto,1,1,59.15
f90b31f6085bcf74117b0b50bc546656,boleto,1,1,59.15
f90aa72a8cc03aa3c3f50789ee872c13,boleto,1,1,112.84
f90aa72a8cc03aa3c3f50789ee872c13,boleto,1,1,112.84
f909a30204df41fa3c27e9490f536aa8,credit_card,1,2,103.24
f909a30204df41fa3c27e9490f536aa8,credit_card,1,2,103.24
f9085be14df218456107ebc51fbe4cfe,credit_card,1,1,179.0
f9085be14df218456107ebc51fbe4cfe,credit_card,1,1,179.0
f907eb5eddb04b68f52bbba38b075e8d,credit_card,1,8,388.25
f907eb5eddb04b68f52bbba38b075e8d,credit_card,1,8,388.25
f907037403c50e681d45e8e55ba27420,credit_card,1,2,78.69
f907037403c50e681d45e8e55ba27420,credit_card,1,2,78.69
f9068fc0240e1cf103d53197f7820a13,boleto,1,1,416.64
f9068fc0240e1cf103d53197f7820a13,boleto,1,1,416.64
f9050f8d4d975877c7acefa717d2de8f,credit_card,1,7,143.92
f9050f8d4d975877c7acefa717d2de8f,credit_card,1,7,143.92
f904e1484a374e9378ae90b2f10c8639,credit_card,1,4,184.39
f904e1484a374e9378ae90b2f10c8639,credit_card,1,4,184.39
f9030dd093087acc37d712775c8797a6,credit_card,1,1,35.09
f9030dd093087acc37d712775c8797a6,credit_card,1,1,35.09
f9022d41bd1362ddd75ad882b31304cd,credit_card,1,8,435.59
f9022d41bd1362ddd75ad882b31304cd,credit_card,1,8,435.59
f9021afbb4a99d23f8e0adc2c702ad95,credit_card,1,1,189.01
f9021afbb4a99d23f8e0adc2c702ad95,credit_card,1,1,189.01
f90202d14e468090464aeb4b1f0372ab,credit_card,1,1,102.56
f90202d14e468090464aeb4b1f0372ab,credit_card,1,1,102.56
f90185ee34b0b34c876b408aa6a5686b,credit_card,1,1,85.41
f90185ee34b0b34c876b408aa6a5686b,credit_card,1,1,85.41
f8ff98a36706c66da3a3f060a0ec3141,credit_card,1,8,464.29
f8ff98a36706c66da3a3f060a0ec3141,credit_card,1,8,464.29
f8ff7718b4af94066e8301cc10c1cb7c,boleto,1,1,92.1
f8ff7718b4af94066e8301cc10c1cb7c,boleto,1,1,92.1
f8ff5b18bc19c8bf59c91bf6cda39f38,credit_card,1,1,60.0
f8ff5b18bc19c8bf59c91bf6cda39f38,credit_card,1,1,60.0
f8ff4b3861d957e056ce454bffbb4ff0,credit_card,1,1,100.91
f8ff4b3861d957e056ce454bffbb4ff0,credit_card,1,1,100.91
f8ff2ca85b5c244343205cf7d85904bc,credit_card,1,3,92.16
f8ff2ca85b5c244343205cf7d85904bc,credit_card,1,3,92.16
f8fee5c95b443de37ac3a41371fb1e0b,boleto,1,1,166.62
f8fee5c95b443de37ac3a41371fb1e0b,boleto,1,1,166.62
f8fe8d24cb8a4064a82cd795715643a4,credit_card,1,1,52.57
f8fe8d24cb8a4064a82cd795715643a4,credit_card,1,1,52.57
f8fe883e2728cda6bce4c9552d521f71,boleto,1,1,185.52
f8fe883e2728cda6bce4c9552d521f71,boleto,1,1,185.52
f8fe2e394d3641489e6a2ca1cc40651e,credit_card,1,1,76.86
f8fe2e394d3641489e6a2ca1cc40651e,credit_card,1,1,76.86
f8fd2ac9626cada5584890581ca7e55b,credit_card,1,1,69.07
f8fd2ac9626cada5584890581ca7e55b,credit_card,1,1,69.07
f8fd25f70b750575ff9e8a348ee15692,credit_card,1,2,142.92
f8fd25f70b750575ff9e8a348ee15692,credit_card,1,2,142.92
f8fb768a4889846eaf601b29827b596a,credit_card,1,4,107.75
f8fb768a4889846eaf601b29827b596a,credit_card,1,4,107.75
f8fb39acd1750678fd3d2be1d4166cf8,credit_card,1,1,62.22
f8fb39acd1750678fd3d2be1d4166cf8,credit_card,1,1,62.22
f8fa646064b580d92a30a5db627a817a,credit_card,1,6,319.51
f8fa646064b580d92a30a5db627a817a,credit_card,1,6,319.51
f8f8dec47bdff39b27b7f270c51977a5,boleto,1,1,115.17
f8f8dec47bdff39b27b7f270c51977a5,boleto,1,1,115.17
f8f8685c741b440ba6867758e5e228f1,credit_card,1,1,100.22
f8f8685c741b440ba6867758e5e228f1,credit_card,1,1,100.22
f8f7fb9bc13c0bbfaf2eb09493de90d6,credit_card,1,4,157.79
f8f7fb9bc13c0bbfaf2eb09493de90d6,credit_card,1,4,157.79
f8f71fc4d28872b4d80e802d58d73c27,credit_card,1,4,66.01
f8f71fc4d28872b4d80e802d58d73c27,credit_card,1,4,66.01
f8f5a64c41c130ac24bbdd4421d97f6f,credit_card,1,2,29.05
f8f5a64c41c130ac24bbdd4421d97f6f,credit_card,1,2,29.05
f8f5a61defba49f13a7e21a369026f04,credit_card,1,2,228.62
f8f5a61defba49f13a7e21a369026f04,credit_card,1,2,228.62
f8f4eed82047735135a9978523d4d202,credit_card,1,7,377.27
f8f4eed82047735135a9978523d4d202,credit_card,1,7,377.27
f8f4b67dd9b542e87eaa095b8224626b,credit_card,1,1,40.29
f8f4b67dd9b542e87eaa095b8224626b,credit_card,1,1,40.29
f8f47214bc000a1f31116b5bd44f3d98,credit_card,1,1,285.21
f8f47214bc000a1f31116b5bd44f3d98,credit_card,1,1,285.21
f8f45ebeb38088c44d98d201371ea345,credit_card,1,5,87.64
f8f45ebeb38088c44d98d201371ea345,credit_card,1,5,87.64
f8f39c04af57100b2067941cddcb9376,credit_card,1,1,160.42
f8f39c04af57100b2067941cddcb9376,credit_card,1,1,160.42
f8f28698e5ebccf86845a38726e56ada,credit_card,1,1,149.2
f8f28698e5ebccf86845a38726e56ada,credit_card,1,1,149.2
f8f209528a1b97cc0fc2479c52af907b,credit_card,1,1,82.97
f8f209528a1b97cc0fc2479c52af907b,credit_card,1,1,82.97
f8f1e1019197846c66b6467545bcc6b5,credit_card,1,2,110.77
f8f1e1019197846c66b6467545bcc6b5,credit_card,1,2,110.77
f8f19f291b784fe1e1bd40de20adf4bd,boleto,1,1,122.0
f8f19f291b784fe1e1bd40de20adf4bd,boleto,1,1,122.0
f8f13f6d3692fb485fc728d915cb26d1,credit_card,1,2,91.39
f8f13f6d3692fb485fc728d915cb26d1,credit_card,1,2,91.39
f8f0a2ea20c23215420ae3d9e7fa4f99,credit_card,1,1,52.57
f8f0a2ea20c23215420ae3d9e7fa4f99,credit_card,1,1,52.57
f8f060d6183c5d1a9b6415d1be10921a,credit_card,1,3,67.01
f8f060d6183c5d1a9b6415d1be10921a,credit_card,1,3,67.01
f8edef1bb71dfdec2bc42a061eea6275,credit_card,1,1,26.36
f8edef1bb71dfdec2bc42a061eea6275,credit_card,1,1,26.36
f8ed90ec4272c80d2855a01e827d1a31,credit_card,1,3,115.81
f8ed90ec4272c80d2855a01e827d1a31,credit_card,1,3,115.81
f8ed26e5b5bcfb0d20833e3996b5e426,credit_card,1,1,26.78
f8ed26e5b5bcfb0d20833e3996b5e426,credit_card,1,1,26.78
f8ec8327ce5365e4a103b8a6a41841de,boleto,1,1,87.38
f8ec8327ce5365e4a103b8a6a41841de,boleto,1,1,87.38
f8ebe0a43498e8d689afbbfec4b3eaba,credit_card,1,4,107.78
f8ebe0a43498e8d689afbbfec4b3eaba,credit_card,1,4,107.78
f8ebdc391ba2950e41dfd4a8385418ae,credit_card,1,3,32.68
f8ebdc391ba2950e41dfd4a8385418ae,credit_card,1,3,32.68
f8ea2b5a1c8d2d8eafa5710c3d50d0c8,boleto,1,1,181.05
f8ea2b5a1c8d2d8eafa5710c3d50d0c8,boleto,1,1,181.05
f8e926b4541bd4af7a14350967ba217e,debit_card,1,1,64.26
f8e926b4541bd4af7a14350967ba217e,debit_card,1,1,64.26
f8e76bb341db0c60411beac8a83f312a,credit_card,1,4,217.78
f8e76bb341db0c60411beac8a83f312a,credit_card,1,4,217.78
f8e766dd8b4fe03b6f897a862ce9240a,credit_card,1,8,97.13
f8e766dd8b4fe03b6f897a862ce9240a,credit_card,1,8,97.13
f8e721184f691c61dc23e54beaeff557,credit_card,1,6,63.62
f8e721184f691c61dc23e54beaeff557,credit_card,1,6,63.62
f8e6ae30ab6c20f60adbbadd23f81ca3,credit_card,1,1,246.82
f8e6ae30ab6c20f60adbbadd23f81ca3,credit_card,1,1,246.82
f8e3cc453fdc62a2a374893143fcbd09,credit_card,1,3,52.96
f8e3cc453fdc62a2a374893143fcbd09,credit_card,1,3,52.96
f8e38590ff083b97342732a847eb3851,credit_card,1,4,123.18
f8e38590ff083b97342732a847eb3851,credit_card,1,4,123.18
f8e373563d5e03306b7080b3c467f0ac,boleto,1,1,21.94
f8e373563d5e03306b7080b3c467f0ac,boleto,1,1,21.94
f8e3202e9cd8c0fa7214e81340786b36,credit_card,1,10,313.29
f8e3202e9cd8c0fa7214e81340786b36,credit_card,1,10,313.29
f8e1c556dbd76c6784f4283973f0095f,credit_card,1,8,114.04
f8e1c556dbd76c6784f4283973f0095f,credit_card,1,8,114.04
f8e1b50625c5fd41815f3af6e9dca501,credit_card,1,2,117.35
f8e1b50625c5fd41815f3af6e9dca501,credit_card,1,2,117.35
f8e14f9760ef6679d468a83bc48d8de4,credit_card,1,8,243.04
f8e14f9760ef6679d468a83bc48d8de4,credit_card,1,8,243.04
f8e0d73a0d29119847eef26cb525bf16,credit_card,1,1,32.43
f8e0d73a0d29119847eef26cb525bf16,credit_card,1,1,32.43
f8dfc821045ffbcaa7a319a3320f7258,credit_card,1,10,130.52
f8dfc821045ffbcaa7a319a3320f7258,credit_card,1,10,130.52
f8df65fffdcd14979dee3b40b9aedff2,credit_card,1,10,227.47
f8df65fffdcd14979dee3b40b9aedff2,credit_card,1,10,227.47
f8dd8cacd0d33fb0f421b3d5afd46dad,boleto,1,1,58.37
f8dd8cacd0d33fb0f421b3d5afd46dad,boleto,1,1,58.37
f8dcf163964a98422b218dd41bd47a7a,credit_card,1,8,309.89
f8dcf163964a98422b218dd41bd47a7a,credit_card,1,8,309.89
f8dc82b0d1ce6633002e0e0d2d17282f,credit_card,1,8,89.38
f8dc82b0d1ce6633002e0e0d2d17282f,credit_card,1,8,89.38
f8dc34a2f4d0e6c9bc9f35cc0e4f5cd8,credit_card,1,1,72.45
f8dc34a2f4d0e6c9bc9f35cc0e4f5cd8,credit_card,1,1,72.45
f8dc2e2efd79f135f2ae7b04e0d95985,credit_card,1,1,54.24
f8dc2e2efd79f135f2ae7b04e0d95985,credit_card,1,1,54.24
f8db134d4ac3747d627adb962ec08f73,credit_card,1,1,88.74
f8db134d4ac3747d627adb962ec08f73,credit_card,1,1,88.74
f8dae62cf3515f978a53413b1d707a31,credit_card,1,3,97.34
f8dae62cf3515f978a53413b1d707a31,credit_card,1,3,97.34
f8dacbc95a26cd286e7a5e9bf3dd0813,credit_card,1,2,47.13
f8dacbc95a26cd286e7a5e9bf3dd0813,credit_card,1,2,47.13
f8da7d096b125f74ad5b784140c294c7,credit_card,1,3,63.01
f8da7d096b125f74ad5b784140c294c7,credit_card,1,3,63.01
f8d8215245fbbc9a2d8a4b94ec2ba540,credit_card,1,3,181.84
f8d8215245fbbc9a2d8a4b94ec2ba540,credit_card,1,3,181.84
f8d682487207f7eab4caa4ab2f2968f7,credit_card,1,10,149.76
f8d682487207f7eab4caa4ab2f2968f7,credit_card,1,10,149.76
f8d631ef8b5096ff7454bf32eb066adc,boleto,1,1,51.13
f8d631ef8b5096ff7454bf32eb066adc,boleto,1,1,51.13
f8d5d7ba22e58d80d291b95ac9de9f8b,credit_card,1,1,105.17
f8d5d7ba22e58d80d291b95ac9de9f8b,credit_card,1,1,105.17
f8d4190f8951914e3d79e7b6b7871470,credit_card,1,1,94.04
f8d4190f8951914e3d79e7b6b7871470,credit_card,1,1,94.04
f8d3de615070f9c52f027d7261cbdadb,credit_card,1,5,123.18
f8d3de615070f9c52f027d7261cbdadb,credit_card,1,5,123.18
f8d323a2702fed37f0229965f7e9f8b3,credit_card,1,1,51.14
f8d323a2702fed37f0229965f7e9f8b3,credit_card,1,1,51.14
f8d1f879af678ff6582adada493313f6,boleto,1,1,237.07
f8d1f879af678ff6582adada493313f6,boleto,1,1,237.07
f8d1f0c2928f268becf4f82b181295c8,credit_card,1,6,133.9
f8d1f0c2928f268becf4f82b181295c8,credit_card,1,6,133.9
f8d1bd3e890e8a6792efb7acfc9a4853,boleto,1,1,147.69
f8d1bd3e890e8a6792efb7acfc9a4853,boleto,1,1,147.69
f8d19a0283152c2a14277f39a74da971,credit_card,1,7,72.14
f8d19a0283152c2a14277f39a74da971,credit_card,1,7,72.14
f8d18c37a2ae5b1c3f3ec8002a0d0cc3,boleto,1,1,86.81
f8d18c37a2ae5b1c3f3ec8002a0d0cc3,boleto,1,1,86.81
f8d16199418f035ea1dba5f6fc4cdfd3,boleto,1,1,43.0
f8d16199418f035ea1dba5f6fc4cdfd3,boleto,1,1,43.0
f8d0d96aa37dec6d5889d28cf88574b5,boleto,1,1,240.61
f8d0d96aa37dec6d5889d28cf88574b5,boleto,1,1,240.61
f8cea030b5609de692906ee83fda91ea,credit_card,1,1,760.32
f8cea030b5609de692906ee83fda91ea,credit_card,1,1,760.32
f8ce8242387e2e8b654ae2de173eae5c,credit_card,1,1,125.23
f8ce8242387e2e8b654ae2de173eae5c,credit_card,1,1,125.23
f8ce44a2b968fb3a529759c244a1ac4a,credit_card,1,5,50.13
f8ce44a2b968fb3a529759c244a1ac4a,credit_card,1,5,50.13
f8cda48c65da1c85ccd132545de55a79,credit_card,1,1,46.71
f8cda48c65da1c85ccd132545de55a79,credit_card,1,1,46.71
f8cc76d89295e1bdf2215efe69872481,credit_card,1,5,310.2
f8cc76d89295e1bdf2215efe69872481,credit_card,1,5,310.2
f8cc09140951893d329b6f1bb9106ab3,credit_card,1,2,209.08
f8cc09140951893d329b6f1bb9106ab3,credit_card,1,2,209.08
f8cbe869cc12ad59a53e2efa569d7e34,credit_card,1,7,212.73
f8cbe869cc12ad59a53e2efa569d7e34,credit_card,1,7,212.73
f8cb4efdea8763488b96468162ab5e93,credit_card,1,2,40.23
f8cb4efdea8763488b96468162ab5e93,credit_card,1,2,40.23
f8c9df743a18aeeedd550486dbe39689,credit_card,1,6,61.48
f8c9df743a18aeeedd550486dbe39689,voucher,2,1,89.16
f8c9df743a18aeeedd550486dbe39689,voucher,2,1,89.16
f8c9df743a18aeeedd550486dbe39689,credit_card,1,6,61.48
f8c830660882d73b51a825170d8ef567,credit_card,1,2,273.22
f8c830660882d73b51a825170d8ef567,credit_card,1,2,273.22
f8c6dd2b68a916d939d46cb98af8fc49,credit_card,1,7,75.7
f8c6dd2b68a916d939d46cb98af8fc49,credit_card,1,7,75.7
f8c4580716ac69092b8428753aab516c,credit_card,1,2,61.05
f8c4580716ac69092b8428753aab516c,credit_card,1,2,61.05
f8c23d339c140eddae8418d518af8497,boleto,1,1,269.2
f8c23d339c140eddae8418d518af8497,boleto,1,1,269.2
f8bebca5df46ac3fa480fef8376fb24b,boleto,1,1,120.09
f8bebca5df46ac3fa480fef8376fb24b,boleto,1,1,120.09
f8be452a84b539d25445efac063ac421,credit_card,1,1,37.85
f8be452a84b539d25445efac063ac421,credit_card,1,1,37.85
f8bd3f2000c28c5342fedeb5e50f2e75,boleto,1,1,17.78
f8bd3f2000c28c5342fedeb5e50f2e75,boleto,1,1,17.78
f8bbf6bc03d0fb7a5a78e3dadea9f278,credit_card,1,1,56.22
f8bbf6bc03d0fb7a5a78e3dadea9f278,credit_card,1,1,56.22
f8bbef6f308acd23949b5560c282ede9,credit_card,1,2,46.0
f8bbef6f308acd23949b5560c282ede9,credit_card,1,2,46.0
f8bb4d404d187c79b86ccf852dfa345e,credit_card,1,1,24.27
f8bb4d404d187c79b86ccf852dfa345e,credit_card,1,1,24.27
f8bae43b5bec9eb0d3ae12b8d3b72884,credit_card,1,4,664.17
f8bae43b5bec9eb0d3ae12b8d3b72884,credit_card,1,4,664.17
f8ba6b81969b53758b46333b85537e89,credit_card,1,1,112.84
f8ba6b81969b53758b46333b85537e89,credit_card,1,1,112.84
f8b9e2dd99eccea8ac036c6a02afafa0,credit_card,1,5,274.9
f8b9e2dd99eccea8ac036c6a02afafa0,credit_card,1,5,274.9
f8b990617b1af31bd9e7a3d70f8dafc5,credit_card,1,6,443.77
f8b990617b1af31bd9e7a3d70f8dafc5,credit_card,1,6,443.77
f8b96fd393ba501c08394f9f84e8f077,credit_card,1,3,185.55
f8b96fd393ba501c08394f9f84e8f077,credit_card,1,3,185.55
f8b959d98886eb608247e99500dc7b27,credit_card,1,7,135.49
f8b959d98886eb608247e99500dc7b27,credit_card,1,7,135.49
f8b8a77937cd83cba18622b9e1e2681f,credit_card,1,3,71.14
f8b8a77937cd83cba18622b9e1e2681f,credit_card,1,3,71.14
f8b8098e21e86c13492c01a688632b75,credit_card,1,2,196.92
f8b8098e21e86c13492c01a688632b75,credit_card,1,2,196.92
f8b730c3feb3136010e89c9acd18cdad,credit_card,1,1,90.83
f8b730c3feb3136010e89c9acd18cdad,credit_card,1,1,90.83
f8b6d271cb2c002baa7fd9d98d258577,credit_card,1,8,311.79
f8b6d271cb2c002baa7fd9d98d258577,credit_card,1,8,311.79
f8b6b27efdf0f73f9e9d978fc503c45f,credit_card,1,5,59.37
f8b6b27efdf0f73f9e9d978fc503c45f,credit_card,1,5,59.37
f8b625b1a8ae63614f1c171fb18c7a49,credit_card,1,3,236.29
f8b625b1a8ae63614f1c171fb18c7a49,credit_card,1,3,236.29
f8b61378d33d8f856f9c4a94a114ad2d,credit_card,1,2,96.8
f8b61378d33d8f856f9c4a94a114ad2d,credit_card,1,2,96.8
f8b5b03c257fa65413876c7417959439,boleto,1,1,67.44
f8b5b03c257fa65413876c7417959439,boleto,1,1,67.44
f8b487bb6e67375c11888e7d1c2a90ab,credit_card,1,1,46.0
f8b487bb6e67375c11888e7d1c2a90ab,credit_card,1,1,46.0
f8b40129171baf5eeb5ef5ea1af01386,boleto,1,1,51.05
f8b40129171baf5eeb5ef5ea1af01386,boleto,1,1,51.05
f8b3a190c48ca5261da8494b51c540bd,credit_card,1,6,66.5
f8b3a190c48ca5261da8494b51c540bd,credit_card,1,6,66.5
f8b1fd93645bdb65f94169a8815da211,credit_card,1,1,144.46
f8b1fd93645bdb65f94169a8815da211,credit_card,1,1,144.46
f8b1f5bc1c01359c4cc4e611c257ff2b,credit_card,1,3,92.5
f8b1f5bc1c01359c4cc4e611c257ff2b,credit_card,1,3,92.5
f8b187febb8635055dee874a1d99aa0c,credit_card,1,2,27.77
f8b187febb8635055dee874a1d99aa0c,credit_card,1,2,27.77
f8b158fb8ab6cc090f0746a1eabd2e01,debit_card,1,1,168.88
f8b158fb8ab6cc090f0746a1eabd2e01,debit_card,1,1,168.88
f8b13ccfc06fd1baa3b0b9a9f1d368de,boleto,1,1,49.42
f8b13ccfc06fd1baa3b0b9a9f1d368de,boleto,1,1,49.42
f8b12da99115db11d96479a89539eef2,credit_card,1,5,52.77
f8b12da99115db11d96479a89539eef2,credit_card,1,5,52.77
f8b03167e5ba1a53c4cf71a6980ac365,credit_card,1,8,203.84
f8b03167e5ba1a53c4cf71a6980ac365,credit_card,1,8,203.84
f8ad47bd9f9cbbd124d9d68f97e6c000,boleto,1,1,87.94
f8ad47bd9f9cbbd124d9d68f97e6c000,boleto,1,1,87.94
f8ac1de7953f257102599bdaad640722,credit_card,1,2,286.59
f8ac1de7953f257102599bdaad640722,credit_card,1,2,286.59
f8aba426293f758e260c19ee0f1982da,boleto,1,1,52.69
f8aba426293f758e260c19ee0f1982da,boleto,1,1,52.69
f8aa9d218fccb3e05cac6d9744a19883,boleto,1,1,103.25
f8aa9d218fccb3e05cac6d9744a19883,boleto,1,1,103.25
f8aa20752115b536eacee3d561989f35,credit_card,1,5,112.4
f8aa20752115b536eacee3d561989f35,credit_card,1,5,112.4
f8a9c0be5071e2ca36f561ad567b1800,voucher,3,1,14.98
f8a9c0be5071e2ca36f561ad567b1800,voucher,3,1,14.98
f8a9c0be5071e2ca36f561ad567b1800,voucher,1,1,20.0
f8a9c0be5071e2ca36f561ad567b1800,voucher,1,1,20.0
f8a9c0be5071e2ca36f561ad567b1800,voucher,2,1,20.0
f8a9c0be5071e2ca36f561ad567b1800,voucher,2,1,20.0
f8a93d345f9735b3e95c7d307b80bbe9,credit_card,1,2,78.56
f8a93d345f9735b3e95c7d307b80bbe9,credit_card,1,2,78.56
f8a8d05d951ce7e359dfd0c67f1de017,voucher,7,1,16.31
f8a8d05d951ce7e359dfd0c67f1de017,voucher,8,1,0.85
f8a8d05d951ce7e359dfd0c67f1de017,voucher,3,1,16.31
f8a8d05d951ce7e359dfd0c67f1de017,voucher,1,1,16.31
f8a8d05d951ce7e359dfd0c67f1de017,voucher,10,1,0.17
f8a8d05d951ce7e359dfd0c67f1de017,voucher,10,1,0.17
f8a8d05d951ce7e359dfd0c67f1de017,voucher,6,1,0.34
f8a8d05d951ce7e359dfd0c67f1de017,voucher,4,1,0.34
